TransactionID,CustomerID,CardID,MerchantName,TransactionDate,Amount,TransactionType,Status,FraudFlag,Channel
TXN051770,C198,CRD0291,Amazon.co.za,2026-02-24,5188.39,Purchase,Approved,0,Online
TXN051771,C487,CRD0735,Amazon.co.za,2026-01-22,1815.27,Purchase,Approved,0,Online
TXN051772,C547,CRD0801,Pep,2026-04-08,182.74,Withdrawal,Approved,0,ATM
TXN051773,C240,CRD0348,Apple iTunes,2026-04-12,168.67,Purchase,Approved,0,Online
TXN051774,C102,CRD0156,Truworths,2026-03-20,1979.5,Purchase,Declined,0,POS
TXN051775,C247,CRD0357,Apple iTunes,2026-01-09,353.57,Purchase,Approved,0,Online
TXN051776,C420,CRD0639,Steers,2026-02-18,140.0,Purchase,Approved,0,POS
TXN051777,C252,CRD0364,Mr Price,2026-01-26,564.78,Purchase,Approved,0,Online
TXN051778,C273,CRD0396,Europcar,2025-12-06,2844.77,Purchase,Approved,0,Online
TXN051779,C246,CRD0355,Woolworths,2026-03-21,527.76,Payment,Approved,0,Online
TXN051780,C193,CRD0284,Ocean Basket,2026-05-26,270.62,Purchase,Approved,0,Online
TXN051781,C120,CRD0181,Romans Pizza,2026-02-28,169.25,Purchase,Declined,0,POS
TXN051782,C012,CRD0019,Checkers,2026-04-21,548.41,Withdrawal,Approved,0,ATM
TXN051783,C019,CRD0031,Google Play,2026-03-27,419.88,Purchase,Approved,1,Online
TXN051784,C165,CRD0245,Ster-Kinekor,2026-04-04,189.78,Payment,Approved,0,Online
TXN051785,C058,CRD0091,Google Play,2026-02-09,37.65,Payment,Approved,0,Online
TXN051786,C451,CRD0687,Uber Eats,2026-04-27,140.72,Withdrawal,Approved,0,Online
TXN051787,C375,CRD0564,Pick n Pay,2026-03-09,326.47,Purchase,Approved,0,Online
TXN051788,C090,CRD0138,Steers,2026-04-10,38.17,Refund,Approved,0,Online
TXN051789,C282,CRD0410,Wimpy,2026-01-28,244.48,Purchase,Approved,0,POS
TXN051790,C328,CRD0489,Google Play,2026-04-14,40.77,Withdrawal,Approved,0,Online
TXN051791,C383,CRD0578,Nandos,2025-12-19,359.0,Purchase,Approved,0,POS
TXN051792,C199,CRD0293,Nandos,2026-05-13,101.87,Purchase,Approved,0,Online
TXN051793,C467,CRD0711,McDonalds,2026-04-15,183.89,Purchase,Approved,0,Online
TXN051794,C125,CRD0189,Totalsports,2026-04-30,1544.8,Purchase,Approved,0,Online
TXN051795,C086,CRD0130,TicketPro,2026-03-26,859.42,Purchase,Declined,0,Online
TXN051796,C468,CRD0712,Romans Pizza,2026-05-04,90.17,Purchase,Approved,0,Online
TXN051797,C391,CRD0590,Pick n Pay,2026-05-11,356.74,Withdrawal,Approved,0,ATM
TXN051798,C266,CRD0384,Woolworths,2026-03-27,2482.07,Purchase,Approved,0,POS
TXN051799,C071,CRD0111,Faithful to Nature,2026-04-15,151.49,Purchase,Approved,0,Online
TXN051800,C218,CRD0319,Google Play,2025-12-27,191.0,Purchase,Approved,0,Online
TXN051801,C316,CRD0467,Takealot,2026-03-01,4037.78,Payment,Approved,1,Online
TXN051802,C482,CRD0730,Takealot,2025-12-20,3455.12,Purchase,Approved,0,Online
TXN051803,C493,CRD0744,Nu Metro,2025-12-04,301.01,Purchase,Approved,1,Online
TXN051804,C341,CRD0511,TicketPro,2026-04-22,851.2,Withdrawal,Approved,0,ATM
TXN051805,C305,CRD0447,Chicken Licken,2026-02-01,220.63,Purchase,Declined,0,POS
TXN051806,C083,CRD0127,Spur,2026-04-28,182.25,Withdrawal,Approved,0,ATM
TXN051807,C083,CRD0127,Montecasino,2025-11-24,477.63,Purchase,Declined,0,POS
TXN051808,C519,CRD0773,Dis-Chem,2026-04-19,116.8,Payment,Approved,0,Online
TXN051809,C228,CRD0331,Pep,2026-03-16,300.93,Withdrawal,Approved,0,ATM
TXN051810,C237,CRD0343,KFC,2026-01-12,71.78,Purchase,Declined,0,Online
TXN051811,C262,CRD0380,Ster-Kinekor,2026-05-05,15.03,Refund,Approved,0,Online
TXN051812,C525,CRD0779,ShowMax,2026-02-12,31.5,Refund,Approved,1,Online
TXN051813,C085,CRD0129,FlySafair,2026-02-26,2805.72,Purchase,Approved,0,POS
TXN051814,C262,CRD0379,Chicken Licken,2026-03-18,49.93,Purchase,Declined,0,Online
TXN051815,C249,CRD0361,Superbalist,2026-01-24,1852.01,Purchase,Approved,0,Online
TXN051816,C440,CRD0671,Takealot,2026-03-23,1057.74,Purchase,Pending,0,Online
TXN051817,C190,CRD0278,Apple iTunes,2026-03-03,25.82,Refund,Approved,0,Online
TXN051818,C226,CRD0329,Europcar,2026-02-13,2267.64,Purchase,Approved,0,Online
TXN051819,C420,CRD0637,Dis-Chem,2025-12-11,287.84,Purchase,Approved,0,POS
TXN051820,C020,CRD0033,Mr Price,2026-03-15,981.38,Payment,Approved,0,Online
TXN051821,C526,CRD0780,Takealot,2026-01-25,2077.76,Purchase,Approved,0,Online
TXN051822,C125,CRD0189,Edgars,2025-12-05,550.81,Withdrawal,Approved,0,ATM
TXN051823,C421,CRD0640,City Lodge,2025-12-29,952.24,Withdrawal,Approved,0,ATM
TXN051824,C168,CRD0249,ShowMax,2026-04-23,97.81,Purchase,Approved,0,Online
TXN051825,C213,CRD0313,Superbalist,2026-03-28,281.79,Purchase,Approved,0,Online
TXN051826,C321,CRD0476,Game,2025-11-29,1206.43,Purchase,Approved,0,Online
TXN051827,C031,CRD0051,Vida e Caffe,2026-03-25,11.38,Refund,Approved,0,POS
TXN051828,C377,CRD0568,Dis-Chem,2026-04-07,300.52,Purchase,Approved,0,Online
TXN051829,C080,CRD0123,Builders Warehouse,2025-12-14,9650.26,Purchase,Approved,0,ATM
TXN051830,C420,CRD0639,Montecasino,2026-03-27,1824.8,Purchase,Approved,0,Online
TXN051831,C211,CRD0311,Amazon.co.za,2025-12-25,235.78,Purchase,Declined,0,Online
TXN051832,C348,CRD0521,Bash.com,2026-04-28,3396.63,Purchase,Declined,0,Online
TXN051833,C314,CRD0464,Dis-Chem,2026-04-29,549.99,Purchase,Approved,0,Online
TXN051834,C335,CRD0501,Faithful to Nature,2026-02-17,1930.98,Purchase,Approved,0,Online
TXN051835,C285,CRD0414,Bash.com,2026-05-01,2688.07,Purchase,Approved,1,Online
TXN051836,C449,CRD0682,DStv,2026-05-10,554.2,Purchase,Approved,0,Online
TXN051837,C472,CRD0718,McDonalds,2026-03-24,101.43,Purchase,Approved,0,POS
TXN051838,C208,CRD0306,Steers,2026-05-06,126.78,Purchase,Approved,0,Online
TXN051839,C081,CRD0124,Pep,2026-02-15,96.09,Withdrawal,Approved,0,ATM
TXN051840,C451,CRD0686,Builders Warehouse,2026-01-26,7125.94,Purchase,Approved,0,Online
TXN051841,C471,CRD0716,Mugg and Bean,2026-03-27,141.58,Purchase,Declined,0,Online
TXN051842,C297,CRD0435,DStv,2026-01-29,632.21,Purchase,Approved,0,POS
TXN051843,C466,CRD0709,Google Play,2025-12-10,118.62,Purchase,Approved,0,Online
TXN051844,C146,CRD0221,Apple iTunes,2026-05-15,363.49,Withdrawal,Approved,0,Online
TXN051845,C318,CRD0469,Google Play,2026-02-26,47.94,Purchase,Approved,0,Online
TXN051846,C488,CRD0736,Romans Pizza,2026-05-12,232.66,Purchase,Approved,0,Online
TXN051847,C466,CRD0709,TicketPro,2026-03-02,823.23,Purchase,Declined,0,POS
TXN051848,C194,CRD0285,Nu Metro,2026-04-26,269.04,Purchase,Approved,0,ATM
TXN051849,C278,CRD0402,Builders Warehouse,2026-04-25,9682.2,Purchase,Declined,0,POS
TXN051850,C289,CRD0422,Google Play,2026-03-15,202.45,Withdrawal,Approved,0,Online
TXN051851,C192,CRD0282,Pep,2026-01-25,53.09,Purchase,Approved,0,Online
TXN051852,C001,CRD0001,Dis-Chem,2026-02-25,76.97,Withdrawal,Approved,0,ATM
TXN051853,C175,CRD0258,Clicks,2026-03-28,583.99,Purchase,Approved,0,POS
TXN051854,C362,CRD0541,Dis-Chem,2026-03-27,1048.01,Purchase,Approved,0,POS
TXN051855,C458,CRD0698,Debonairs,2026-04-26,248.74,Purchase,Approved,0,POS
TXN051856,C515,CRD0769,Debonairs,2026-03-27,192.14,Purchase,Approved,0,POS
TXN051857,C118,CRD0179,Google Play,2026-02-08,10.37,Refund,Approved,0,Online
TXN051858,C355,CRD0533,Loot.co.za,2026-03-27,990.0,Withdrawal,Approved,0,Online
TXN051859,C063,CRD0097,Loot.co.za,2026-02-24,432.87,Purchase,Declined,0,Online
TXN051860,C004,CRD0004,Shell,2026-03-30,515.51,Purchase,Approved,0,Online
TXN051861,C394,CRD0594,Checkers,2026-03-12,1983.76,Payment,Approved,0,Online
TXN051862,C128,CRD0192,Foschini,2026-03-04,934.64,Purchase,Approved,0,ATM
TXN051863,C162,CRD0241,Edgars,2026-02-12,1409.7,Purchase,Approved,0,Online
TXN051864,C077,CRD0120,Montecasino,2026-01-07,1404.67,Purchase,Approved,0,POS
TXN051865,C197,CRD0289,Vida e Caffe,2026-01-09,110.17,Purchase,Approved,0,POS
TXN051866,C098,CRD0152,Chicken Licken,2026-02-22,97.34,Payment,Approved,0,Online
TXN051867,C443,CRD0674,TicketPro,2026-02-11,563.29,Purchase,Approved,0,POS
TXN051868,C383,CRD0577,Debonairs,2026-03-27,110.82,Purchase,Approved,0,POS
TXN051869,C124,CRD0188,Checkers,2026-01-02,1630.87,Purchase,Approved,0,ATM
TXN051870,C393,CRD0593,DStv,2026-04-14,1027.55,Withdrawal,Approved,1,ATM
TXN051871,C055,CRD0085,Mugg and Bean,2026-03-26,295.16,Purchase,Approved,0,POS
TXN051872,C545,CRD0799,Takealot,2025-12-19,2019.24,Purchase,Approved,0,Online
TXN051873,C209,CRD0307,Gold Reef City,2025-12-26,175.47,Purchase,Approved,0,ATM
TXN051874,C380,CRD0573,Takealot,2026-04-30,3075.4,Withdrawal,Approved,0,Online
TXN051875,C328,CRD0489,Dis-Chem,2026-02-26,283.27,Purchase,Approved,0,POS
TXN051876,C041,CRD0065,Apple iTunes,2025-11-28,280.31,Purchase,Approved,0,Online
TXN051877,C547,CRD0801,Ster-Kinekor,2025-12-09,204.33,Purchase,Approved,0,Online
TXN051878,C240,CRD0348,Spotify,2026-01-28,59.57,Purchase,Declined,0,Online
TXN051879,C479,CRD0727,Mugg and Bean,2026-01-27,310.03,Purchase,Pending,0,POS
TXN051880,C241,CRD0349,KFC,2026-01-23,26.91,Refund,Approved,0,POS
TXN051881,C268,CRD0389,Dis-Chem,2025-12-27,674.67,Purchase,Approved,0,Online
TXN051882,C050,CRD0079,Kulula,2026-03-25,2762.16,Purchase,Approved,0,POS
TXN051883,C526,CRD0780,Romans Pizza,2026-05-01,227.39,Withdrawal,Approved,0,ATM
TXN051884,C455,CRD0694,TicketPro,2026-01-20,818.76,Purchase,Approved,0,Online
TXN051885,C339,CRD0508,Totalsports,2026-03-28,1321.91,Purchase,Approved,0,POS
TXN051886,C453,CRD0691,Builders Warehouse,2025-12-04,295.48,Refund,Approved,0,Online
TXN051887,C030,CRD0050,McDonalds,2026-05-25,57.1,Purchase,Approved,0,POS
TXN051888,C034,CRD0055,Nu Metro,2025-12-16,273.94,Purchase,Approved,0,Online
TXN051889,C298,CRD0436,Takealot,2026-04-03,7057.64,Withdrawal,Approved,1,Online
TXN051890,C423,CRD0642,Vida e Caffe,2025-11-26,140.6,Purchase,Approved,0,ATM
TXN051891,C368,CRD0554,Vida e Caffe,2026-03-20,132.74,Purchase,Approved,0,Online
TXN051892,C090,CRD0139,Uber Eats,2026-04-23,281.29,Purchase,Approved,0,Online
TXN051893,C458,CRD0698,Woolworths,2026-04-09,2121.33,Purchase,Approved,0,POS
TXN051894,C144,CRD0216,Pep,2026-03-25,158.82,Purchase,Approved,0,Online
TXN051895,C426,CRD0647,Checkers,2026-03-06,538.28,Purchase,Approved,0,POS
TXN051896,C325,CRD0483,Bash.com,2026-05-13,1026.82,Purchase,Approved,0,Online
TXN051897,C367,CRD0551,Game,2026-02-24,351.73,Withdrawal,Approved,0,ATM
TXN051898,C130,CRD0195,Edgars,2026-05-02,1479.4,Withdrawal,Approved,0,ATM
TXN051899,C490,CRD0740,Google Play,2026-03-26,45.52,Refund,Declined,0,Online
TXN051900,C364,CRD0543,Clicks,2025-12-28,353.93,Purchase,Approved,0,Online
TXN051901,C353,CRD0531,Amazon.co.za,2026-02-26,3422.05,Payment,Approved,0,Online
TXN051902,C132,CRD0198,Nu Metro,2025-11-28,53.88,Refund,Approved,0,POS
TXN051903,C491,CRD0741,Apple iTunes,2025-12-12,72.81,Withdrawal,Approved,0,Online
TXN051904,C278,CRD0402,Amazon.co.za,2026-04-25,2215.24,Purchase,Approved,0,Online
TXN051905,C320,CRD0471,Pep,2026-03-05,200.87,Purchase,Approved,0,POS
TXN051906,C514,CRD0768,Zando,2026-01-21,1952.44,Withdrawal,Approved,0,Online
TXN051907,C296,CRD0434,Dis-Chem,2026-05-11,384.48,Purchase,Approved,0,Online
TXN051908,C376,CRD0566,Google Play,2025-12-16,91.4,Purchase,Approved,0,Online
TXN051909,C369,CRD0555,Incredible Connect,2026-02-11,1249.03,Purchase,Approved,0,POS
TXN051910,C230,CRD0336,Vida e Caffe,2026-04-25,179.28,Purchase,Approved,0,POS
TXN051911,C228,CRD0331,Gold Reef City,2026-03-26,428.3,Purchase,Approved,0,Online
TXN051912,C088,CRD0134,Pep,2026-03-12,87.06,Purchase,Approved,0,Online
TXN051913,C364,CRD0543,Bash.com,2025-12-28,126.05,Withdrawal,Approved,0,Online
TXN051914,C148,CRD0223,Engen,2026-04-04,391.83,Purchase,Approved,0,Online
TXN051915,C237,CRD0343,Clicks,2026-02-26,741.75,Purchase,Approved,0,POS
TXN051916,C110,CRD0168,Loot.co.za,2026-01-26,1392.12,Purchase,Declined,0,Online
TXN051917,C515,CRD0769,Apple iTunes,2026-03-11,269.36,Purchase,Approved,0,Online
TXN051918,C019,CRD0030,KFC,2025-12-13,78.17,Purchase,Declined,0,POS
TXN051919,C047,CRD0073,Checkers,2026-04-27,687.67,Purchase,Approved,0,POS
TXN051920,C289,CRD0420,Clicks,2026-04-23,140.09,Refund,Approved,0,Online
TXN051921,C150,CRD0227,Checkers,2026-01-16,493.14,Purchase,Approved,0,POS
TXN051922,C019,CRD0030,Pep,2026-02-08,461.86,Purchase,Approved,1,POS
TXN051923,C440,CRD0671,Loot.co.za,2026-05-15,137.93,Purchase,Approved,0,Online
TXN051924,C303,CRD0443,Nu Metro,2026-03-31,91.96,Purchase,Approved,0,POS
TXN051925,C055,CRD0086,Amazon.co.za,2026-01-18,1594.48,Payment,Approved,0,Online
TXN051926,C194,CRD0285,Woolworths,2025-12-25,456.7,Purchase,Approved,0,Online
TXN051927,C223,CRD0326,Steers,2025-12-19,19.0,Refund,Approved,0,Online
TXN051928,C415,CRD0630,Spotify,2026-03-14,42.78,Purchase,Approved,0,Online
TXN051929,C496,CRD0748,Checkers,2026-01-21,245.95,Purchase,Approved,0,Online
TXN051930,C018,CRD0029,Clicks,2025-12-23,203.07,Withdrawal,Approved,0,ATM
TXN051931,C493,CRD0743,Ster-Kinekor,2025-12-10,247.79,Purchase,Approved,0,Online
TXN051932,C206,CRD0302,Truworths,2025-12-28,881.75,Purchase,Approved,0,Online
TXN051933,C329,CRD0490,Woolworths,2026-01-14,245.4,Purchase,Approved,0,POS
TXN051934,C453,CRD0691,Makro,2025-12-13,327.83,Refund,Approved,0,POS
TXN051935,C206,CRD0302,Edgars,2025-12-09,842.97,Purchase,Approved,0,Online
TXN051936,C487,CRD0735,Faithful to Nature,2025-12-24,1385.02,Purchase,Approved,0,Online
TXN051937,C074,CRD0115,Romans Pizza,2026-02-25,145.57,Purchase,Approved,0,POS
TXN051938,C426,CRD0649,TicketPro,2026-02-25,541.21,Purchase,Approved,0,POS
TXN051939,C367,CRD0552,Steers,2026-03-18,58.55,Purchase,Declined,0,ATM
TXN051940,C152,CRD0230,Clicks,2026-04-26,68.45,Purchase,Approved,0,POS
TXN051941,C505,CRD0759,KFC,2026-01-26,56.65,Purchase,Approved,0,POS
TXN051942,C270,CRD0392,Pick n Pay,2026-02-23,1691.33,Withdrawal,Approved,0,ATM
TXN051943,C399,CRD0602,Clicks,2025-12-28,536.27,Purchase,Approved,0,POS
TXN051944,C239,CRD0346,Pep,2026-01-28,229.48,Purchase,Approved,0,Online
TXN051945,C162,CRD0240,Builders Warehouse,2025-11-27,10027.03,Payment,Approved,0,Online
TXN051946,C445,CRD0676,Apple iTunes,2026-04-08,289.72,Payment,Approved,0,Online
TXN051947,C063,CRD0097,Debonairs,2026-04-25,64.43,Purchase,Approved,0,POS
TXN051948,C054,CRD0084,Nu Metro,2026-03-25,136.61,Purchase,Approved,0,Online
TXN051949,C432,CRD0657,Apple iTunes,2025-12-26,306.92,Withdrawal,Pending,0,Online
TXN051950,C247,CRD0356,Foschini,2025-11-28,478.58,Purchase,Approved,0,POS
TXN051951,C279,CRD0404,Chicken Licken,2026-01-25,130.81,Purchase,Approved,0,Online
TXN051952,C384,CRD0580,Faithful to Nature,2026-05-09,2239.2,Purchase,Approved,1,Online
TXN051953,C274,CRD0397,KFC,2026-03-02,50.24,Purchase,Approved,0,POS
TXN051954,C179,CRD0263,Ster-Kinekor,2026-05-15,122.79,Purchase,Declined,0,POS
TXN051955,C531,CRD0785,Chicken Licken,2026-04-26,76.92,Payment,Approved,0,Online
TXN051956,C067,CRD0103,Pick n Pay,2025-11-29,986.07,Payment,Approved,0,Online
TXN051957,C007,CRD0011,Apple iTunes,2026-04-06,162.25,Purchase,Approved,0,Online
TXN051958,C517,CRD0771,Clicks,2026-01-27,385.33,Withdrawal,Approved,0,ATM
TXN051959,C047,CRD0073,Vida e Caffe,2026-01-28,67.82,Purchase,Approved,0,POS
TXN051960,C236,CRD0342,Shell,2026-05-28,1872.88,Purchase,Approved,1,POS
TXN051961,C300,CRD0439,Shell,2026-01-15,1004.82,Purchase,Approved,0,Online
TXN051962,C420,CRD0639,McDonalds,2026-01-20,232.59,Purchase,Approved,1,Online
TXN051963,C061,CRD0094,Wimpy,2026-05-26,116.28,Purchase,Approved,0,Online
TXN051964,C355,CRD0533,McDonalds,2026-02-07,106.76,Purchase,Approved,0,POS
TXN051965,C313,CRD0463,Google Play,2026-03-28,124.17,Payment,Declined,0,Online
TXN051966,C295,CRD0432,BP,2026-03-20,1249.9,Purchase,Approved,0,Online
TXN051967,C060,CRD0093,Incredible Connect,2026-04-06,9410.14,Purchase,Approved,0,ATM
TXN051968,C429,CRD0653,Chicken Licken,2025-12-18,183.68,Purchase,Approved,0,POS
TXN051969,C058,CRD0090,Google Play,2025-12-25,114.68,Withdrawal,Approved,0,Online
TXN051970,C311,CRD0458,Ocean Basket,2026-02-05,234.93,Purchase,Approved,0,ATM
TXN051971,C120,CRD0183,Google Play,2026-02-14,47.73,Withdrawal,Approved,0,Online
TXN051972,C456,CRD0696,Mugg and Bean,2026-05-11,190.82,Purchase,Approved,0,Online
TXN051973,C525,CRD0779,Foschini,2026-01-25,296.11,Purchase,Approved,0,POS
TXN051974,C398,CRD0599,Pep,2026-03-26,155.13,Purchase,Approved,0,ATM
TXN051975,C263,CRD0381,Spur,2025-12-27,118.96,Payment,Approved,0,Online
TXN051976,C538,CRD0792,Gold Reef City,2026-02-03,294.15,Purchase,Approved,0,Online
TXN051977,C403,CRD0607,Uber Eats,2026-03-11,299.39,Payment,Approved,0,Online
TXN051978,C066,CRD0101,Vida e Caffe,2025-12-20,85.05,Withdrawal,Approved,0,ATM
TXN051979,C353,CRD0531,Engen,2025-12-07,1588.93,Purchase,Approved,0,Online
TXN051980,C152,CRD0230,Steers,2026-01-13,241.87,Purchase,Approved,0,POS
TXN051981,C379,CRD0571,ShowMax,2026-04-17,106.03,Purchase,Approved,0,Online
TXN051982,C047,CRD0073,Pick n Pay,2026-05-10,2024.56,Purchase,Approved,0,POS
TXN051983,C371,CRD0559,Mugg and Bean,2025-12-29,112.84,Withdrawal,Approved,0,ATM
TXN051984,C491,CRD0741,Netflix,2026-03-26,176.07,Purchase,Approved,0,Online
TXN051985,C300,CRD0439,Dis-Chem,2026-02-27,357.05,Purchase,Declined,0,ATM
TXN051986,C313,CRD0462,Europcar,2025-12-26,1517.48,Purchase,Approved,0,Online
TXN051987,C095,CRD0146,McDonalds,2025-12-28,82.89,Purchase,Approved,0,Online
TXN051988,C204,CRD0299,Nandos,2026-05-12,153.11,Withdrawal,Approved,0,ATM
TXN051989,C093,CRD0144,Mr Price,2026-03-27,678.3,Purchase,Approved,0,Online
TXN051990,C043,CRD0068,Gold Reef City,2026-03-09,293.11,Purchase,Approved,0,POS
TXN051991,C118,CRD0179,Uber Eats,2026-04-25,162.95,Purchase,Approved,0,Online
TXN051992,C059,CRD0092,Amazon.co.za,2026-04-28,1715.36,Purchase,Approved,0,Online
TXN051993,C036,CRD0057,City Lodge,2025-12-25,2521.6,Payment,Approved,0,Online
TXN051994,C478,CRD0726,Zando,2026-01-08,623.06,Withdrawal,Approved,0,Online
TXN051995,C197,CRD0289,TicketPro,2026-03-26,233.3,Withdrawal,Approved,0,ATM
TXN051996,C020,CRD0033,Protea Hotels,2025-11-30,3507.91,Purchase,Approved,0,POS
TXN051997,C089,CRD0135,Ster-Kinekor,2026-02-26,120.99,Purchase,Approved,0,Online
TXN051998,C192,CRD0282,Faithful to Nature,2026-04-25,1082.48,Payment,Approved,0,Online
TXN051999,C128,CRD0192,Google Play,2026-03-23,67.81,Purchase,Approved,0,Online
TXN052000,C042,CRD0067,Nandos,2026-01-27,272.77,Purchase,Declined,0,Online
TXN052001,C247,CRD0357,Vida e Caffe,2025-12-16,96.16,Purchase,Declined,0,Online
TXN052002,C041,CRD0066,Edgars,2026-02-27,642.32,Purchase,Approved,0,Online
TXN052003,C440,CRD0671,Dis-Chem,2025-12-18,370.96,Purchase,Approved,0,Online
TXN052004,C536,CRD0790,Checkers,2026-01-27,654.13,Purchase,Approved,0,POS
TXN052005,C509,CRD0763,Google Play,2025-12-26,295.52,Withdrawal,Approved,1,Online
TXN052006,C466,CRD0710,Apple iTunes,2026-03-27,197.01,Withdrawal,Approved,0,Online
TXN052007,C376,CRD0566,Steers,2026-04-22,70.59,Withdrawal,Approved,0,ATM
TXN052008,C160,CRD0238,Woolworths,2025-12-16,430.78,Purchase,Approved,0,Online
TXN052009,C254,CRD0367,Chicken Licken,2026-01-02,68.22,Payment,Approved,0,Online
TXN052010,C089,CRD0136,Nandos,2026-01-23,95.72,Withdrawal,Declined,0,ATM
TXN052011,C112,CRD0170,Clicks,2025-12-25,90.49,Refund,Approved,0,ATM
TXN052012,C495,CRD0746,Spotify,2026-02-08,66.49,Purchase,Approved,0,Online
TXN052013,C082,CRD0125,Pep,2026-02-10,40.88,Purchase,Approved,0,POS
TXN052014,C447,CRD0680,Clicks,2026-04-25,66.56,Refund,Approved,0,POS
TXN052015,C433,CRD0660,Romans Pizza,2025-11-27,103.64,Purchase,Approved,0,POS
TXN052016,C404,CRD0609,Superbalist,2026-01-26,1232.58,Purchase,Declined,0,Online
TXN052017,C010,CRD0014,Google Play,2026-01-26,177.6,Purchase,Approved,0,Online
TXN052018,C484,CRD0732,Clicks,2026-05-25,415.4,Purchase,Approved,0,POS
TXN052019,C046,CRD0071,Clicks,2026-05-18,183.15,Purchase,Pending,0,Online
TXN052020,C420,CRD0637,Cape Union Mart,2025-12-30,504.42,Purchase,Approved,0,ATM
TXN052021,C080,CRD0123,KFC,2025-12-09,122.84,Purchase,Approved,0,POS
TXN052022,C458,CRD0698,Apple iTunes,2026-04-20,665.86,Purchase,Approved,1,Online
TXN052023,C162,CRD0240,Avis SA,2026-05-09,1186.43,Purchase,Approved,0,POS
TXN052024,C524,CRD0778,Checkers,2026-04-19,1340.26,Payment,Approved,0,Online
TXN052025,C056,CRD0087,Debonairs,2025-12-07,261.1,Purchase,Approved,0,POS
TXN052026,C402,CRD0606,Apple iTunes,2026-04-22,452.87,Purchase,Approved,0,Online
TXN052027,C156,CRD0234,McDonalds,2025-12-04,46.65,Purchase,Declined,0,POS
TXN052028,C029,CRD0049,Pep,2026-05-27,246.93,Purchase,Approved,0,POS
TXN052029,C139,CRD0211,Netflix,2026-01-25,170.89,Purchase,Approved,1,Online
TXN052030,C312,CRD0460,Edgars,2025-12-25,709.61,Purchase,Approved,0,POS
TXN052031,C138,CRD0210,Protea Hotels,2026-03-22,1249.82,Payment,Approved,0,Online
TXN052032,C498,CRD0751,Zando,2026-01-07,2632.52,Purchase,Approved,0,Online
TXN052033,C343,CRD0514,Takealot,2026-01-05,4097.36,Purchase,Approved,0,Online
TXN052034,C084,CRD0128,Nandos,2026-03-11,16.82,Refund,Approved,0,ATM
TXN052035,C028,CRD0048,Woolworths,2026-05-09,647.39,Withdrawal,Approved,0,ATM
TXN052036,C090,CRD0140,Ocean Basket,2026-02-03,658.51,Purchase,Approved,0,ATM
TXN052037,C485,CRD0733,Nandos,2026-03-27,19.59,Refund,Approved,0,POS
TXN052038,C088,CRD0133,McDonalds,2026-05-13,59.02,Purchase,Approved,0,POS
TXN052039,C313,CRD0463,Steers,2026-03-29,241.29,Payment,Approved,0,Online
TXN052040,C447,CRD0680,Sportsmans Whouse,2026-04-27,1530.52,Purchase,Approved,0,POS
TXN052041,C089,CRD0136,Chicken Licken,2026-05-06,59.49,Purchase,Approved,0,POS
TXN052042,C251,CRD0363,Totalsports,2025-12-25,1790.76,Payment,Approved,0,Online
TXN052043,C507,CRD0761,Foschini,2026-04-28,2428.38,Purchase,Approved,1,POS
TXN052044,C128,CRD0192,Apple iTunes,2025-12-20,176.13,Purchase,Declined,0,Online
TXN052045,C095,CRD0147,Clicks,2026-01-28,18.39,Refund,Approved,0,Online
TXN052046,C130,CRD0196,Clicks,2025-12-28,126.2,Withdrawal,Approved,0,ATM
TXN052047,C391,CRD0590,Ster-Kinekor,2025-12-23,114.1,Purchase,Pending,0,POS
TXN052048,C096,CRD0148,McDonalds,2026-03-18,155.86,Withdrawal,Approved,0,ATM
TXN052049,C372,CRD0560,Ster-Kinekor,2025-12-09,166.88,Purchase,Approved,0,POS
TXN052050,C409,CRD0621,Checkers,2026-04-10,860.55,Purchase,Declined,0,Online
TXN052051,C069,CRD0107,Dis-Chem,2026-02-28,396.62,Purchase,Approved,0,POS
TXN052052,C069,CRD0108,Google Play,2026-04-04,27.53,Purchase,Approved,0,Online
TXN052053,C230,CRD0335,Checkers,2025-12-26,1925.27,Purchase,Approved,0,Online
TXN052054,C540,CRD0794,Superbalist,2026-02-26,1397.1,Purchase,Approved,0,Online
TXN052055,C483,CRD0731,Truworths,2026-01-19,462.18,Refund,Approved,0,POS
TXN052056,C178,CRD0262,Foschini,2026-03-04,836.07,Purchase,Approved,0,POS
TXN052057,C215,CRD0315,Ocean Basket,2026-03-27,344.52,Withdrawal,Approved,0,ATM
TXN052058,C460,CRD0701,Vida e Caffe,2026-01-23,122.85,Payment,Approved,0,Online
TXN052059,C137,CRD0208,Google Play,2026-04-18,15.22,Purchase,Approved,0,Online
TXN052060,C296,CRD0433,Mr Price,2026-02-27,495.3,Purchase,Approved,0,POS
TXN052061,C070,CRD0110,Clicks,2025-12-10,123.0,Purchase,Approved,0,Online
TXN052062,C468,CRD0712,Apple iTunes,2026-02-25,389.91,Purchase,Declined,0,Online
TXN052063,C017,CRD0025,Google Play,2025-12-15,26.7,Refund,Approved,0,Online
TXN052064,C115,CRD0175,Checkers,2025-12-25,1097.34,Purchase,Approved,0,POS
TXN052065,C537,CRD0791,Europcar,2026-02-04,500.2,Withdrawal,Approved,0,ATM
TXN052066,C050,CRD0079,McDonalds,2026-04-18,190.9,Purchase,Declined,0,ATM
